100 2506
8	43
8	44
8	45
8	47
8	48
8	49
8	51
8	52
8	53
8	55
8	58
8	59
8	64
8	65
8	69
8	71
8	74
8	75
8	76
8	77
8	79
8	80
8	81
8	82
8	83
8	89
8	92
8	95
8	96
8	98
8	100
9	11
9	13
9	15
9	16
9	22
9	24
9	26
9	30
9	31
9	35
9	37
9	39
9	43
9	44
9	46
9	50
9	51
9	54
9	56
9	57
9	58
9	61
9	62
9	63
9	64
9	65
9	68
9	69
9	70
9	71
9	78
9	79
9	82
9	85
9	86
9	87
9	88
9	92
9	93
9	94
9	97
9	99
10	12
10	14
10	15
10	16
10	18
10	19
10	21
10	22
10	24
10	25
10	27
10	28
10	30
10	36
10	37
10	38
10	40
10	42
10	43
10	44
10	48
10	52
10	53
10	54
10	59
10	61
10	62
10	65
10	66
10	67
10	68
10	69
10	71
10	73
10	74
10	75
10	76
10	83
10	84
10	89
10	90
10	91
10	92
10	93
10	96
10	98
11	12
11	13
11	14
11	17
11	20
11	21
11	22
11	23
11	26
11	27
11	28
11	29
11	30
11	32
11	33
11	34
11	35
11	37
11	39
11	41
11	43
11	44
11	45
11	48
11	50
11	51
11	54
11	56
11	57
11	59
11	60
11	65
11	66
11	67
11	68
11	69
11	74
11	78
11	79
11	80
11	82
11	84
11	88
11	90
11	91
11	93
11	94
11	95
11	97
11	98
12	15
12	17
12	20
12	22
12	23
12	26
12	27
12	28
12	29
12	33
12	34
12	35
12	40
12	43
12	44
12	45
12	47
12	51
12	52
12	54
12	55
12	57
12	58
12	59
12	60
12	62
12	65
12	66
12	72
12	73
12	74
12	75
12	76
12	79
12	80
12	81
12	82
12	86
12	87
12	88
12	93
12	94
12	97
12	98
12	100
13	15
13	18
13	23
13	24
13	25
13	29
13	31
13	33
13	34
13	35
13	37
13	38
13	39
13	41
13	43
13	45
13	48
13	49
13	51
13	53
13	54
13	55
13	57
13	59
13	63
13	66
13	67
13	71
13	72
13	73
13	76
13	78
13	79
13	85
13	86
13	87
13	88
13	89
13	91
13	93
13	96
13	97
13	98
14	15
14	18
14	19
14	24
14	27
14	28
14	30
14	37
14	40
14	41
14	42
14	46
14	47
14	49
14	50
14	51
14	54
14	55
14	56
14	58
14	60
14	62
14	71
14	73
14	76
14	77
14	78
14	81
14	85
14	86
14	87
14	88
14	89
14	91
14	94
14	95
14	97
14	98
14	99
15	17
15	18
15	23
15	24
15	27
15	30
15	32
15	34
15	35
15	36
15	37
15	38
15	39
15	40
15	41
15	43
15	45
15	50
15	52
15	58
15	59
15	62
15	63
15	65
15	67
15	68
15	69
15	70
15	71
15	76
15	77
15	78
15	81
15	82
15	84
15	85
15	86
15	88
15	90
15	91
15	94
15	95
15	97
15	100
16	17
16	24
16	25
16	26
16	27
16	28
16	29
16	30
16	32
16	33
16	35
16	36
16	40
16	43
16	47
16	52
16	53
16	54
16	57
16	62
16	64
16	65
16	67
16	72
16	73
16	76
16	78
16	79
16	80
16	81
16	85
16	89
16	91
16	92
16	94
16	95
16	96
16	97
16	100
17	19
17	21
17	22
17	23
17	25
17	27
17	28
17	31
17	34
17	37
17	39
17	41
17	42
17	44
17	46
17	48
17	50
17	52
17	53
17	55
17	58
17	59
17	62
17	64
17	66
17	67
17	68
17	73
17	74
17	75
17	78
17	79
17	80
17	83
17	87
17	91
17	95
17	98
17	100
18	20
18	24
18	26
18	27
18	31
18	32
18	33
18	35
18	36
18	38
18	40
18	41
18	42
18	47
18	52
18	53
18	54
18	55
18	56
18	58
18	59
18	60
18	62
18	63
18	67
18	68
18	69
18	70
18	71
18	72
18	73
18	76
18	79
18	83
18	88
18	95
18	96
18	97
18	98
19	20
19	21
19	22
19	23
19	27
19	31
19	32
19	33
19	36
19	38
19	40
19	44
19	46
19	47
19	49
19	52
19	54
19	56
19	57
19	59
19	62
19	63
19	65
19	67
19	68
19	70
19	71
19	72
19	76
19	77
19	78
19	79
19	80
19	81
19	82
19	83
19	84
19	85
19	86
19	88
19	89
19	93
19	97
19	98
19	99
19	100
20	22
20	23
20	24
20	25
20	26
20	27
20	30
20	31
20	32
20	33
20	37
20	38
20	39
20	43
20	48
20	49
20	50
20	51
20	52
20	54
20	55
20	56
20	57
20	61
20	64
20	65
20	67
20	70
20	75
20	78
20	79
20	82
20	84
20	85
20	89
20	92
20	97
20	98
20	99
21	23
21	25
21	26
21	29
21	31
21	35
21	37
21	39
21	40
21	42
21	43
21	46
21	47
21	48
21	53
21	54
21	56
21	58
21	60
21	61
21	63
21	64
21	66
21	72
21	74
21	76
21	77
21	78
21	79
21	81
21	82
21	83
21	86
21	87
21	88
21	93
21	94
21	97
22	23
22	24
22	29
22	31
22	33
22	34
22	35
22	36
22	37
22	38
22	41
22	44
22	45
22	47
22	48
22	50
22	51
22	52
22	54
22	57
22	59
22	60
22	61
22	62
22	65
22	66
22	67
22	69
22	71
22	75
22	76
22	78
22	81
22	82
22	84
22	88
22	91
22	93
22	94
22	95
22	96
22	97
22	98
23	25
23	26
23	29
23	30
23	32
23	33
23	34
23	36
23	38
23	39
23	40
23	44
23	45
23	46
23	47
23	49
23	54
23	56
23	58
23	59
23	60
23	61
23	62
23	63
23	65
23	66
23	67
23	68
23	71
23	74
23	76
23	78
23	80
23	82
23	83
23	84
23	86
23	87
23	89
23	91
23	92
23	94
23	95
23	96
23	98
23	100
24	25
24	26
24	27
24	29
24	30
24	31
24	32
24	33
24	34
24	37
24	39
24	40
24	41
24	42
24	43
24	45
24	47
24	48
24	49
24	51
24	52
24	53
24	54
24	55
24	58
24	59
24	61
24	64
24	67
24	69
24	70
24	72
24	75
24	78
24	79
24	80
24	81
24	82
24	83
24	84
24	85
24	87
24	89
24	90
24	92
24	93
24	95
24	96
24	97
24	98
24	100
25	27
25	28
25	29
25	31
25	33
25	35
25	37
25	40
25	42
25	43
25	44
25	48
25	49
25	51
25	52
25	53
25	55
25	56
25	57
25	58
25	60
25	62
25	63
25	65
25	66
25	67
25	69
25	70
25	71
25	73
25	74
25	76
25	78
25	79
25	80
25	82
25	83
25	84
25	85
25	87
25	88
25	90
25	91
25	92
25	94
25	95
25	96
25	99
25	100
26	28
26	29
26	35
26	36
26	37
26	39
26	43
26	47
26	49
26	53
26	54
26	55
26	57
26	61
26	63
26	67
26	68
26	71
26	73
26	74
26	75
26	76
26	77
26	79
26	80
26	90
26	92
26	95
26	97
26	98
26	99
26	100
27	28
27	30
27	35
27	36
27	37
27	38
27	41
27	42
27	44
27	47
27	49
27	50
27	51
27	52
27	53
27	55
27	57
27	60
27	61
27	62
27	64
27	65
27	66
27	69
27	70
27	74
27	75
27	77
27	78
27	81
27	82
27	84
27	85
27	86
27	88
27	90
27	94
27	97
27	99
27	100
28	33
28	37
28	39
28	40
28	41
28	43
28	46
28	48
28	49
28	51
28	53
28	54
28	56
28	58
28	60
28	62
28	63
28	64
28	66
28	67
28	72
28	73
28	75
28	76
28	77
28	78
28	79
28	80
28	82
28	83
28	84
28	86
28	87
28	89
28	91
28	94
28	95
28	97
28	98
29	30
29	31
29	37
29	38
29	41
29	43
29	49
29	52
29	53
29	55
29	60
29	61
29	63
29	66
29	68
29	69
29	74
29	77
29	79
29	81
29	82
29	83
29	84
29	85
29	86
29	87
29	89
29	93
29	95
29	96
29	100
30	34
30	35
30	41
30	42
30	46
30	54
30	57
30	58
30	59
30	61
30	62
30	64
30	66
30	67
30	68
30	70
30	75
30	76
30	77
30	80
30	81
30	82
30	84
30	85
30	87
30	88
30	90
30	93
30	95
30	97
30	98
31	32
31	36
31	37
31	38
31	39
31	45
31	46
31	48
31	49
31	50
31	51
31	53
31	54
31	55
31	56
31	59
31	65
31	69
31	70
31	77
31	78
31	82
31	83
31	87
31	89
31	90
31	93
31	96
31	97
31	98
31	100
32	37
32	38
32	43
32	45
32	47
32	48
32	52
32	54
32	56
32	58
32	59
32	62
32	63
32	64
32	69
32	72
32	76
32	77
32	78
32	79
32	82
32	83
32	85
32	86
32	87
32	90
32	93
32	94
32	95
32	96
32	97
32	99
32	100
33	38
33	39
33	41
33	44
33	46
33	47
33	51
33	52
33	53
33	54
33	57
33	60
33	61
33	62
33	65
33	67
33	68
33	70
33	73
33	74
33	75
33	84
33	86
33	88
33	89
33	90
33	93
33	96
33	98
33	99
33	100
34	35
34	36
34	37
34	38
34	39
34	41
34	42
34	43
34	46
34	49
34	50
34	52
34	53
34	54
34	59
34	61
34	62
34	63
34	65
34	66
34	67
34	68
34	70
34	74
34	76
34	80
34	83
34	86
34	88
34	89
34	91
34	92
34	94
34	95
34	97
34	98
34	99
34	100
35	36
35	42
35	44
35	46
35	48
35	49
35	52
35	56
35	57
35	60
35	61
35	68
35	69
35	70
35	72
35	73
35	81
35	83
35	85
35	87
35	88
35	93
35	94
35	95
35	98
35	100
36	42
36	43
36	44
36	46
36	47
36	48
36	51
36	53
36	54
36	55
36	56
36	57
36	60
36	61
36	63
36	66
36	67
36	68
36	69
36	70
36	74
36	75
36	76
36	83
36	84
36	85
36	86
36	87
36	88
36	89
36	92
36	93
36	95
36	96
36	97
36	99
36	100
37	38
37	42
37	43
37	44
37	48
37	49
37	51
37	52
37	54
37	55
37	56
37	57
37	59
37	61
37	64
37	66
37	69
37	71
37	72
37	77
37	80
37	81
37	83
37	89
37	91
37	94
37	96
37	97
37	99
38	39
38	40
38	44
38	46
38	50
38	51
38	52
38	53
38	54
38	56
38	58
38	67
38	70
38	71
38	73
38	78
38	79
38	82
38	85
38	89
38	90
38	91
38	92
38	93
38	94
38	96
38	98
38	99
39	40
39	42
39	43
39	45
39	47
39	50
39	53
39	56
39	58
39	59
39	60
39	65
39	67
39	69
39	72
39	73
39	74
39	75
39	76
39	77
39	78
39	79
39	80
39	82
39	83
39	84
39	85
39	87
39	89
39	90
39	91
39	94
39	96
39	97
39	100
40	41
40	44
40	45
40	46
40	48
40	49
40	52
40	55
40	56
40	61
40	62
40	67
40	69
40	71
40	72
40	76
40	77
40	80
40	83
40	89
40	90
40	91
40	92
40	94
40	95
40	97
41	48
41	49
41	50
41	52
41	54
41	56
41	59
41	61
41	62
41	67
41	68
41	69
41	71
41	72
41	73
41	74
41	75
41	76
41	78
41	80
41	83
41	84
41	86
41	88
41	90
41	91
41	94
41	96
41	97
41	99
42	44
42	46
42	47
42	48
42	52
42	53
42	55
42	58
42	63
42	64
42	66
42	68
42	69
42	71
42	75
42	76
42	77
42	81
42	82
42	83
42	86
42	88
42	89
42	92
42	97
42	99
42	100
43	45
43	46
43	51
43	52
43	54
43	55
43	56
43	58
43	59
43	60
43	61
43	64
43	66
43	67
43	71
43	72
43	74
43	75
43	77
43	78
43	80
43	81
43	83
43	85
43	86
43	89
43	90
43	92
43	94
43	96
43	97
43	98
43	99
44	45
44	49
44	50
44	51
44	52
44	53
44	56
44	57
44	58
44	59
44	60
44	61
44	64
44	65
44	66
44	67
44	68
44	74
44	76
44	77
44	78
44	79
44	81
44	87
44	88
44	89
44	90
44	91
44	92
44	94
44	98
44	99
45	47
45	53
45	54
45	55
45	56
45	57
45	59
45	60
45	61
45	62
45	64
45	71
45	74
45	75
45	76
45	77
45	79
45	82
45	84
45	86
45	91
45	95
45	96
45	98
45	99
45	100
46	48
46	50
46	51
46	52
46	54
46	57
46	59
46	67
46	72
46	74
46	75
46	76
46	77
46	78
46	79
46	81
46	82
46	83
46	84
46	85
46	86
46	88
46	89
46	90
46	96
46	97
46	99
46	100
47	48
47	50
47	51
47	54
47	56
47	57
47	61
47	62
47	63
47	64
47	67
47	68
47	69
47	70
47	71
47	73
47	78
47	80
47	81
47	84
47	87
47	91
47	92
47	95
47	97
48	50
48	52
48	55
48	58
48	60
48	61
48	63
48	65
48	66
48	67
48	68
48	70
48	71
48	73
48	75
48	77
48	78
48	79
48	80
48	84
48	86
48	90
48	91
48	95
48	96
48	97
48	99
48	100
49	50
49	53
49	56
49	63
49	64
49	66
49	68
49	75
49	76
49	79
49	80
49	81
49	82
49	83
49	84
49	85
49	87
49	89
49	90
49	93
49	94
49	95
49	96
49	97
49	100
50	51
50	52
50	53
50	54
50	55
50	58
50	62
50	65
50	67
50	68
50	69
50	71
50	74
50	75
50	77
50	78
50	79
50	80
50	85
50	86
50	88
50	89
50	90
50	91
50	92
50	94
50	96
50	97
50	100
51	55
51	56
51	57
51	60
51	61
51	62
51	63
51	64
51	65
51	68
51	70
51	72
51	73
51	74
51	75
51	76
51	77
51	83
51	84
51	88
51	89
51	90
51	97
51	100
52	54
52	55
52	56
52	58
52	62
52	63
52	64
52	65
52	66
52	68
52	70
52	71
52	73
52	74
52	76
52	77
52	79
52	80
52	81
52	84
52	86
52	87
52	91
52	92
52	94
52	95
52	98
52	99
53	57
53	61
53	67
53	68
53	71
53	72
53	73
53	76
53	80
53	82
53	84
53	85
53	86
53	92
53	93
53	96
53	98
53	99
53	100
54	56
54	59
54	62
54	63
54	65
54	68
54	70
54	72
54	73
54	74
54	75
54	76
54	81
54	82
54	83
54	84
54	87
54	89
54	90
54	94
54	95
54	97
54	98
54	99
55	57
55	61
55	63
55	67
55	68
55	69
55	71
55	73
55	74
55	76
55	77
55	79
55	80
55	82
55	83
55	84
55	85
55	86
55	87
55	90
55	91
55	92
55	98
55	99
56	57
56	58
56	59
56	60
56	62
56	63
56	64
56	67
56	71
56	72
56	73
56	75
56	76
56	77
56	79
56	80
56	81
56	83
56	87
56	90
56	91
56	93
56	97
56	99
57	58
57	61
57	64
57	65
57	67
57	68
57	70
57	71
57	72
57	74
57	75
57	78
57	79
57	81
57	86
57	87
57	88
57	89
57	91
57	94
57	99
57	100
58	61
58	64
58	65
58	67
58	71
58	75
58	76
58	77
58	82
58	83
58	84
58	87
58	88
58	90
58	91
58	92
58	94
58	96
58	97
59	60
59	64
59	66
59	68
59	69
59	70
59	71
59	72
59	73
59	75
59	76
59	77
59	81
59	82
59	84
59	86
59	88
59	93
59	98
59	100
60	65
60	69
60	70
60	72
60	74
60	78
60	79
60	80
60	83
60	84
60	87
60	91
60	93
60	94
60	95
60	96
60	97
60	100
61	63
61	64
61	69
61	70
61	72
61	80
61	81
61	82
61	84
61	85
61	88
61	89
61	90
61	92
61	96
61	97
61	98
62	64
62	65
62	66
62	67
62	68
62	71
62	74
62	75
62	77
62	79
62	81
62	82
62	86
62	87
62	88
62	89
62	91
62	92
62	93
62	96
62	99
63	66
63	67
63	68
63	71
63	74
63	75
63	76
63	79
63	80
63	81
63	83
63	86
63	88
63	91
63	92
63	94
63	95
64	68
64	69
64	70
64	72
64	74
64	76
64	77
64	78
64	79
64	82
64	83
64	84
64	85
64	86
64	87
64	91
64	92
64	94
64	96
64	99
64	100
65	66
65	67
65	70
65	73
65	74
65	75
65	76
65	77
65	79
65	81
65	83
65	85
65	87
65	88
65	90
65	91
65	92
65	95
65	99
65	100
66	69
66	70
66	71
66	74
66	75
66	79
66	80
66	81
66	88
66	89
66	90
66	91
66	94
66	95
66	98
66	99
67	68
67	69
67	70
67	72
67	73
67	75
67	76
67	78
67	80
67	86
67	89
67	90
67	91
67	92
67	94
67	95
67	97
67	98
67	99
67	100
68	81
68	84
68	86
68	87
68	88
68	89
68	90
68	94
68	95
68	97
68	99
69	73
69	75
69	80
69	81
69	87
69	89
69	90
69	91
69	93
69	94
69	96
69	100
70	72
70	74
70	79
70	80
70	82
70	84
70	85
70	87
70	89
70	90
70	95
70	96
70	97
70	100
71	74
71	76
71	77
71	84
71	91
71	92
71	93
71	95
71	96
71	97
72	73
72	75
72	76
72	78
72	79
72	80
72	81
72	82
72	83
72	84
72	86
72	87
72	88
72	91
72	92
72	93
72	95
72	98
72	99
73	75
73	79
73	80
73	81
73	83
73	86
73	87
73	93
73	95
73	96
73	97
74	75
74	76
74	78
74	79
74	82
74	83
74	89
74	90
74	92
74	93
74	94
74	99
74	100
75	76
75	87
75	93
75	95
75	96
75	97
75	100
76	77
76	78
76	79
76	81
76	83
76	87
76	88
76	94
76	95
76	97
76	99
76	100
77	78
77	79
77	82
77	83
77	87
77	92
77	94
77	97
77	98
77	99
78	80
78	83
78	84
78	86
78	87
78	91
78	95
78	97
78	98
78	99
79	80
79	83
79	85
79	90
79	92
79	93
79	94
79	95
79	96
79	97
79	99
80	83
80	84
80	86
80	88
80	89
80	90
80	93
80	95
80	97
80	98
80	99
80	100
81	82
81	83
81	85
81	87
81	90
81	92
81	96
81	97
81	100
82	83
82	88
82	93
82	95
82	96
82	97
82	98
82	99
82	100
83	84
83	85
83	86
83	88
83	89
83	90
83	91
83	93
83	97
83	99
84	89
84	91
84	92
84	93
84	94
84	95
84	96
84	97
84	98
85	87
85	88
85	89
85	91
85	93
85	94
85	97
86	88
86	91
86	94
86	96
86	99
86	100
87	88
87	89
87	94
87	95
87	96
87	99
87	100
88	89
88	90
88	91
88	92
88	94
88	95
88	97
88	98
89	92
89	95
89	97
90	91
90	92
90	93
90	95
90	96
90	98
91	93
91	94
91	97
91	98
91	100
92	93
92	96
92	99
92	100
93	94
93	96
93	97
93	98
93	99
93	100
94	96
94	97
94	99
94	100
95	96
95	97
95	98
96	97
96	98
96	99
96	100
97	100
98	99
98 100
